diameter_um,evaporation_time_ms,emissions_proxy
0.4505937864180732,0.24242954547777978,0.24257271448102646
0.45032251396829664,0.24242954547777978,0.2423240296227345
0.4500511065114668,0.24242954547777978,0.24207534476444253
0.44977956384581136,0.24242954547777978,0.24182665990615054
0.4524889302130188,0.24242815881802932,0.2443121252777326
0.4522185957200629,0.24242815881802932,0.24406344041944067
0.451948127617049,0.24242815881802932,0.24381475556114868
0.4516775257056747,0.24242815881802932,0.24356607070285669
0.4514067897871468,0.24242815881802932,0.2433173858445647
0.4511359196621794,0.24242815881802932,0.24306870098627276
0.450864915130992,0.24242815881802932,0.24282001612798076
0.450593775993308,0.24242815881802932,0.24257133126968877
0.45032250204835306,0.24242815881802932,0.24232264641139678
0.45005109309485297,0.24242815881802932,0.24207396155310482
0.4497795489310324,0.24242815881802932,0.24182527669481282
0.4524889302130188,0.24242816039485637,0.2443121268506384
0.4522185957217513,0.24242816039485637,0.24406344199234647
0.4519481276204275,0.24242816039485637,0.24381475713405448
0.4516775257107451,0.24242816039485637,0.2435660722757625
0.45140678979391075,0.24242816039485637,0.2433173874174705
0.45113591967063854,0.24242816039485637,0.24306870255917856
0.45086491514114796,0.24242816039485637,0.24282001770088657
0.45059377600516254,0.24242816039485637,0.24257133284259458
0.45032250206190777,0.24242816039485637,0.24232264798430259
0.45005109311010955,0.24242816039485637,0.24207396312601062
0.4497795489479926,0.24242816039485637,0.24182527826771863
0.4524889302130188,0.2424018884656478,0.24428592025573975
0.4522185675867794,0.2424018884656478,0.24403723539744776
0.4519480713226575,0.2424018884656478,0.24378855053915577
0.4516774412222892,0.2424018884656478,0.24353986568086383
0.45140667708681864,0.2424018884656478,0.24329118082257184
0.45113577871689753,0.2424018884656478,0.24304249596427985
0.45086474591268283,0.2424018884656478,0.24279381110598786
0.45059357847383547,0.2424018884656478,0.24254512624769586
0.45032227619951765,0.2424018884656478,0.2422964413894039
0.4500508388883922,0.2424018884656478,0.24204775653111194
0.44977926633862025,0.2424018884656478,0.24179907167281994
0.4524889302130188,0.24239773253569336,0.2442817746609538
0.4522185631356002,0.24239773253569336,0.2440330898026618
0.4519480624158964,0.24239773253569336,0.24378440494436987
0.45167742785553383,0.24239773253569336,0.24353572008607788
0.45140665925564677,0.24239773253569336,0.24328703522778589
0.45113575641687714,0.24239773253569336,0.2430383503694939
0.45086471913937215,0.24239773253569336,0.24278966551120196
0.45059354722278205,0.24239773253569336,0.24254098065290997
0.45032224046625996,0.24239773253569336,0.24229229579461797
0.45005079866845826,0.24239773253569336,0.24204361093632598
0.4497792216275281,0.24239773253569336,0.24179492607803402
0.4524889302130188,0.24239773335411224,0.24428177547733743
0.45221856313647674,0.24239773335411224,0.24403309061904543
0.45194806241765056,0.24239773335411224,0.24378440576075344
0.45167742785816617,0.24239773335411224,0.24353572090246145
0.4514066592591584,0.24239773335411224,0.2432870360441695
0.45113575642126874,0.24239773335411224,0.24303835118587752
0.4508647191446445,0.24239773335411224,0.24278966632758553
0.45059354722893646,0.24239773335411224,0.24254098146929354
0.450322240473297,0.24239773335411224,0.24229229661100157
0.4500507986763788,0.24239773335411224,0.24204361175270958
0.44977922163633305,0.24239773335411224,0.24179492689441762
0.4524889302130188,0.2423899848399949,0.2442740462326014
0.45221855483709444,0.2423899848399949,0.2440253613743094
0.45194804581067677,0.2423899848399949,0.24377667651601742
0.4516774029353739,0.2423899848399949,0.24352799165772543
0.4514066260123019,0.2423899848399949,0.2432793067994335
0.4511357148420842,0.2423899848399949,0.2430306219411415
0.4508646692248494,0.2423899848399949,0.2427819370828495
0.4505934889602296,0.2423899848399949,0.24253325222455752
0.4503221738473591,0.2423899848399949,0.24228456736626555
0.4500507236848716,0.2423899848399949,0.2420358825079736
0.4497791382708997,0.2423899848399949,0.2417871976496816
0.4524889302130188,0.24238463977314556,0.24426871445812404
0.4522185491117315,0.24238463977314556,0.24402002959983204
0.45194803435428804,0.24238463977314556,0.24377134474154005
0.4516773857422834,0.24238463977314556,0.24352265988324812
0.4514066030768213,0.24238463977314556,0.24327397502495612
0.45113568615851235,0.24238463977314556,0.24302529016666413
0.4508646347874727,0.24238463977314556,0.24277660530837214
0.45059344876332136,0.24238463977314556,0.24252792045008015
0.4503221278851797,0.24238463977314556,0.24227923559178818
0.45005067195166865,0.24238463977314556,0.24203055073349622
0.44977908076090806,0.24238463977314556,0.24178186587520423
0.4524889302130188,0.24238463892709555,0.24426871361417796
0.4522185491108252,0.24238463892709555,0.24402002875588602
0.4519480343524746,0.24238463892709555,0.24377134389759403
0.4516773857395619,0.24238463892709555,0.24352265903930204
0.45140660307319086,0.24238463892709555,0.24327397418101004
0.4511356861539721,0.24238463892709555,0.24302528932271805
